ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS
3fe43c2f-644a-44f6-b679-5674a37803d0,1974-03-11,,999-50-4031,S99954758,X58358371X,Mr.,Eric487,Feest103,,,M,white,irish,M,Austintownship,508 Waters Trail Apt 69 Chestership Ohio  US
5c236690-c2a9-4642-a6d5-2da4eab50789,1977-07-24,,999-96-1412,S99930840,X3006624X,Mr.,Mauricio81,Ruecker817,,,M,white,american,M,Wadsworthship,338 Baumbach Lock Apt 38 Greenville Ohio 45331 US
11b8dc2c-6023-42f2-bbd2-eab58020930b,1943-05-13,,999-98-2065,S99988402,X19769186X,Mr.,Ricky354,Beatty507,,,M,white,russian,M,Parma,776 Hudson Loaf Shalersvilleship Ohio  US
e8affe5a-9b14-4997-9843-861a6ed095db,1958-01-01,,999-46-2891,S99949047,X59604735X,Ms.,Alysia661,Johnston597,,,S,white,german,F,North Royalton,768 Emard Orchard Apt 82 Cleveland Ohio 44101 US
4ddeb63f-f562-436a-8e3a-37d2e1ce24d2,2001-03-19,,999-84-2504,S99987895,,,Guadalupe206,Turner526,,,,white,irish,M,Macedonia,922 Kunze Branch Cincinnati Ohio 45202 US
80d1b701-dee1-4582-b316-9d6aa7b14d73,2008-01-25,,999-16-5382,,,,Earlene410,Klein929,,,,white,portuguese,F,Xeniaship,601 Hilpert Mews Unit 9 Springboro Ohio 45005 US
528a0432-e0a9-49e1-9c8b-7e3fd237b2ed,1955-10-31,,999-27-3451,S99987129,X5403980X,Mr.,Gilbert263,Hamill307,,,M,white,french,M,Cleveland Heights,239 Mertz Overpass Unit 81 Parisship Ohio  US
6f342b4a-9f78-41a1-b623-5ead11783fa5,1940-07-07,2002-03-03,999-71-7806,S99998827,X75935245X,Mrs.,Lita714,Kunde533,,Hauck852,M,black,african,F,Brook Park,374 Blanda Walk Unit 55 Springdale Ohio 45240 US
a8a8ff2d-288e-425b-a883-f3b3b9636732,1998-09-21,,999-62-4742,S99987387,,Mr.,Rudolf736,Reilly981,,,,white,american,M,Garfield Heights,601 Stanton Trafficway Green Ohio 44216 US
299c3ce0-f126-421b-85bb-a608b011b8d6,1981-01-16,,999-92-9971,S99961821,X76197367X,Mrs.,Marjorie611,Shields502,,Crona259,M,white,irish,F,Columbus,324 Weimann Byway Apt 5 Springfield Ohio 45502 US
9d65b756-3229-420c-86e7-d96506e21eff,2002-08-16,,999-48-8481,,,,Lon587,Rippin620,,,,white,english,M,Rocky River,435 Bailey Bay Suite 22 Cincinnati Ohio 45202 US
1468343e-398e-4e01-a146-15c8f9522f7d,1943-10-09,,999-53-4241,S99982889,X44965060X,Mr.,Carlos172,Matías497,,,M,black,dominican,M,Parisship,173 Durgan Dale Apt 9 Wickliffe Ohio 44092 US
e370cc8f-deb5-4720-99cd-8f3d02db6159,1981-02-17,,999-91-6396,S99933422,X48069064X,Mrs.,Helen432,Hyatt152,,Feil794,M,white,french_canadian,F,Kettering,149 Mayer Haven Ironton Ohio 45638 US
4faec93c-fe97-4914-b862-02f8e419b149,1966-04-11,,999-90-7521,S99935511,X89396596X,Mr.,Wallace647,Bailey598,,,M,white,swedish,M,Parma Heights,836 Windler Mission Apt 9 Championship Ohio  US
e09cdbfa-2ad7-49db-9f69-6844d8bda04b,1934-01-27,2015-09-05,999-35-2609,S99931828,X28641500X,Mrs.,Reena181,Ziemann98,,Stanton715,M,white,portuguese,F,Elyria,374 Murazik Alley Suite 21 Sandusky Ohio 44839 US
1478f8cc-d7f0-4edf-a317-047ff4d2c9e4,1989-01-31,,999-64-4820,S99952468,X85191050X,Mr.,Kenneth671,Deckow585,,,S,white,irish,M,Oberlin,803 Bauch View Unit 80 Canton Ohio 44641 US
5156c4ae-fb77-4d8f-96b4-a7e15e93b9c5,1926-05-02,2012-10-07,999-64-2051,S99988174,X42521889X,Mrs.,Alina705,Nitzsche158,,Schroeder447,M,white,italian,F,Continental village,364 Schneider Promenade Stow Ohio 44221 US
4d7730ee-5757-4171-81cc-087c36dc1607,2003-01-06,,999-74-1332,,,,Elvira561,Barrera709,,,,hispanic,mexican,F,Columbus,164 Brakus Ramp Sandusky Ohio 44839 US
f5cb25bf-e8e9-45be-bb25-3db12565c2cc,1962-03-13,,999-50-9313,S99983582,X153676X,Mr.,Major265,Aufderhar910,,,M,white,french,M,Columbus,981 Beer Rapid Suite 34 Coventryship Ohio  US
ace42fd1-6f10-492a-a5d6-c3f792e3c259,1949-10-18,,999-33-5417,S99963447,X33410444X,Mrs.,Paz9,Marvin195,,Reichert620,M,white,french,F,Cincinnati,775 Rempel Path Apt 62 Springdale Ohio 45240 US
6b4c218b-a0a5-482a-83fd-4f7741447244,1956-07-31,,999-18-4478,S99927497,X34829133X,Mr.,Tommy814,Anderson154,,,M,white,french,M,Newark,260 Little View Apt 57 Dayton Ohio 45377 US
6cd1c2a3-78ce-4659-86c9-10702c0c0063,2012-07-30,,999-17-5946,,,,Jong718,West559,,,,white,italian,F,Montvilleship,956 Predovic Course Unit 59 Stow Ohio 44221 US
7c92ef3f-bd05-4fa2-9f70-0b9386165e88,1973-10-31,,999-10-9739,S99982245,X39666355X,Mr.,Daryl568,Jacobi462,,,M,white,irish,M,Cincinnati,772 Kris Orchard Columbus Ohio 43002 US
3c69bde5-9509-4c96-a1df-8e9dde209d90,1979-01-15,,999-48-4098,S99962375,X74296105X,Mrs.,Lyda594,Paucek755,,Torp761,M,white,french,F,Cincinnati,346 Mosciski Well Gahanna Ohio 43004 US
718971e2-0070-40d2-a51a-bf7ede70b4b2,1936-04-20,2014-04-18,999-35-8327,S99975475,X54356700X,Mrs.,Carolina179,Rohan584,,Kuhic920,M,white,american,F,Mentor,744 Gleichner Passage Elyria Ohio 44035 US
679c8c3b-5709-4212-8618-3e3102c84ac2,1933-07-08,,999-86-5529,S99926838,X47017042X,Mrs.,Loriann967,Bergstrom287,,Mraz590,M,white,french_canadian,F,Ontario,197 Pollich Vale Columbus Ohio 43002 US
95f3d4ea-175a-4be8-807e-d90051aeaec0,1978-12-28,,999-80-7407,S99917659,X50229806X,Mrs.,Mika226,Bosco882,,Klocko335,M,black,african,F,Cincinnati,892 Bosco Street Westlake Ohio 44145 US
cc469b73-8085-4ed4-a3b0-ecaee267ef17,1953-04-01,,999-25-9004,S99926611,X43915256X,Mrs.,Alberta625,Adams676,,Veum823,M,white,irish,F,Akron,605 Jerde Green Unit 23 Forest Park Ohio 45231 US
d546254a-28b2-4171-a943-368a9cbc91e3,2016-12-08,,999-16-2137,,,,Toby274,Hettinger594,,,,white,german,M,Mansfield,965 Jones Passage Suite 96 Cleveland Ohio 44101 US
2c6cf41b-5871-421c-b8dc-2950c6a6afaa,1958-10-30,1999-08-26,999-69-1797,S99978251,X2766135X,Mr.,Donn979,Raynor401,,,M,white,irish,M,Dayton,206 Windler Divide Apt 75 Huntsburgship Ohio  US
d12d5e19-d0da-4f16-9fe0-bb9c8cc1d70a,2006-12-15,,999-84-1544,,,,Sid118,Turcotte120,,,,white,irish,M,Alliance,638 Walter Mill Suite 84 Beavercreek Ohio 45301 US
a79e4677-d8aa-4369-af85-a91048b487d8,1952-10-12,,999-22-2049,S99960910,X42369094X,Mrs.,Tyisha680,Cronin387,,Stiedemann542,M,white,irish,F,Cleveland,937 Yost Esplanade Apt 4 Portsmouth Ohio 45662 US
bafe17b6-67c0-4a74-92b0-d67a36c7eb5b,1983-11-11,,999-11-9531,S99924853,X4796501X,Mrs.,Shirly501,Legros616,,Bode78,M,white,french_canadian,F,Beachwood,285 Jakubowski Trail Elyria Ohio 44035 US
c59abc02-3672-45f3-a784-388039e55e8d,1951-04-18,,999-85-8139,S99921903,X59797291X,Mr.,Randolph418,Mills423,,,S,white,french,M,Mansfield,849 Pfannerstill Parade Unit 78 Orrville Ohio 44667 US
6e72a135-f128-4edb-a2df-9d412c1c59ff,1950-11-26,2018-12-31,999-84-1339,S99921154,X52289507X,Mrs.,Sherron201,Wiegand701,,Kirlin939,M,white,french,F,Parma,205 Batz Grove Dunhamship Ohio  US
71c2473c-a029-4b8a-ae2c-856bdc4d0392,2003-01-16,,999-80-3904,,,,Carla633,Rascón630,,,,black,dominican,F,Mayfield Heights,411 Powlowski Throughway Suite 15 Upper Arlington Ohio 43212 US
a76188df-55c4-4690-96a7-98193d283188,1963-07-20,,999-56-6717,S99990184,X26112606X,Mr.,Ali918,Klein929,,,M,white,german,M,Twinsburg,402 Towne Plaza Unit 89 New Philadelphia Ohio 44622 US
94ead16f-5fdb-47c5-bf25-b6c1d820f858,2001-03-08,,999-70-3573,S99965690,,,Elizabet136,Steuber698,,,,white,italian,F,Vermilionship,872 Schaden Club Huntsburgship Ohio  US
6c596e9e-97e2-4a04-a47e-698f4320f0a4,1993-09-28,,999-12-5242,S99990389,X52672036X,Mr.,Alexander630,Abbott774,,,,white,english,M,Columbus,561 Von Brook Unit 28 Avon Ohio 44011 US
5514c272-5fee-44ca-8fcc-0219010fed96,2003-01-12,,999-83-1627,,,,Gabriella773,Mayert710,,,,white,english,F,Massillon,545 Jast Highlands Clintonship Ohio  US
e3e4c1ca-58e7-4df5-aefc-f894912d1e55,1959-07-09,2014-08-02,999-52-7111,S99996750,X37895592X,Mr.,Isiah14,Armstrong51,,,M,white,polish,M,Dayton,165 Marquardt Meadow Cincinnati Ohio 45202 US
273dfe48-8a38-4319-a933-eeff49ab7c9a,2017-12-09,,999-98-5855,,,,Melodi744,Marks830,,,,black,west_indian,F,McComb village,186 Lebsack Fork Unit 51 Cincinnati Ohio 45202 US
13a729f8-055f-4ea3-a64a-90a621084b42,1972-07-15,2017-10-21,999-33-1567,S99923203,X16437491X,Mrs.,Christene303,Hegmann834,,Heidenreich818,M,white,french,F,Coshocton,279 Borer Dale Tiffin Ohio 44883 US
f006d20d-8295-47f9-b1c0-43df91d2da42,2000-09-09,,999-37-7512,S99918879,,,Drema139,Carter549,,,,black,west_indian,F,Columbus,315 Lang Camp Vandalia Ohio 45371 US
fb8cd473-8384-41c8-9b4e-094fa6a680d5,1971-08-09,,999-13-6443,S99932896,X39191949X,Mr.,Graham902,Tremblay80,,,M,hispanic,puerto_rican,M,Adena village,416 Jast Key Wauseon Ohio 43567 US
7e320a50-4d20-4806-8654-4ec6459c288a,2008-12-05,,999-11-1981,,,,Leeanna836,Rohan584,,,,white,italian,F,Bainbridgeship,754 Lang Viaduct Tiffin Ohio 44883 US
fcde0ed4-3731-402c-b5b7-52ab15e4f970,2009-03-24,,999-30-8909,,,,Norberto865,Jerde200,,,,black,african,M,Euclid,977 Eichmann Dam Parma Ohio 44109 US
585d1418-ceb5-407a-9900-c5a1f4f95f4e,1973-02-06,,999-65-5493,S99967972,X20749933X,Mr.,Horace32,Herzog843,,,M,white,greek,M,Ashland,370 Turner Passage Suite 63 Mayfield Heights Ohio 44124 US
e95ef5bf-eab9-4f0d-a012-13c559545cab,1953-02-16,,999-36-4965,S99939950,X84099726X,Mrs.,Tereasa291,Borer986,,Hagenes547,M,white,english,F,Piqua,155 Feeney Route Dunhamship Ohio  US
366db4a6-db74-452a-91da-b2b8e9261bc3,1971-06-25,,999-24-2196,S99962524,X26487905X,Mrs.,Alaine226,Bergnaum523,,Nicolas769,M,white,irish,F,Brunswick,630 Champlin Union Columbus Ohio 43002 US
a15f4b5b-c252-4797-93a7-fcfe90959a81,1981-08-25,,999-35-4073,S99975666,X75313097X,Mr.,Numbers230,Farrell962,,,M,white,french,M,Worthington,542 Stamm Dam Clayship Ohio  US
af1d0704-65d0-4975-8ebc-89c2da97375a,1992-04-17,,999-90-8487,S99973374,X23629678X,Mr.,Bernardo699,Raynor401,,,,white,german,M,Mason,335 Block Run Miamiship Ohio  US
ed22ff8a-4fe1-48b2-b918-5dd03c65113d,1966-05-09,,999-48-7293,S99966371,X3214411X,Mrs.,Rhiannon677,Heaney114,,Osinski784,M,white,scottish,F,Toledo,404 Rowe Arcade Apt 20 Lykensship Ohio  US
e81406c5-2eea-4554-b8c7-1a70c94d6b4f,1966-09-05,,999-66-7106,S99994962,X76975034X,Mrs.,Bronwyn77,Kilback373,,Friesen796,M,white,french,F,Goshenship,824 Hagenes Mews Suite 83 Copleyship Ohio  US
4bd37be3-4004-4c49-b0aa-be3d8c9f4ec6,2013-10-17,,999-25-5556,,,,Gilberto712,Loya635,,,,black,dominican,M,Painesville,600 Ziemann Corner Unit 91 Stow Ohio 44221 US
14ba87e3-ade2-4a4e-8c25-f0741f3a48c1,1999-06-26,,999-70-3858,S99991740,,Mr.,Arnold338,MacGyver246,,,,white,german,M,Akron,1045 Kuhn Brook Canton Ohio 44641 US
9fea1657-6a28-4d34-808c-1c7abbf34a1b,2013-08-05,,999-27-9026,,,,Royal919,Abbott774,,,,white,irish,M,Canton,730 Johns Stravenue Unit 39 Pittsfieldship Ohio  US
bd0f25b0-ff7d-46c9-b7ee-167d284bae3a,1983-11-02,,999-61-5205,S99913942,X27367627X,Mrs.,Hyon784,Breitenberg711,,Tillman293,M,white,english,F,Deerfieldship,196 Parker Quay Apt 57 Fallsship Ohio  US
ef0b7861-2367-4a8e-a1d7-09926cc6b103,1955-08-08,,999-59-8135,S99967713,X81430694X,Mrs.,Germaine912,Trantow673,,Kuhlman484,M,white,english,F,Columbus,1037 Harber Dam Cincinnati Ohio 45202 US
9e467d85-21b1-4f4d-930d-c3ba367327b2,1997-09-24,,999-63-1721,S99990817,X38777862X,Mr.,Jules135,Boyer713,,,,white,american,M,Columbus,974 Brakus Light Unit 34 Montgomery Ohio 45140 US
8808a225-0de9-4af5-a432-d396af6bbba1,1988-01-04,,999-37-7135,S99977235,X64233098X,Mrs.,Felicia295,Stanton715,,Collier206,M,white,portuguese,F,Parma,705 Lesch Gateway Columbus Ohio 43002 US
de9d1ce3-7374-4ca2-806c-5d6148977a09,1968-02-06,,999-72-4237,S99959898,X67933807X,Mrs.,Delois358,Howell947,,Ankunding277,M,white,greek,F,Highlandship,283 Hessel Crossing Apt 69 Brook Park Ohio 44130 US
c460b494-f8ee-4602-a559-b202e4e2ada3,1983-07-06,,999-96-1215,S99932135,X35528451X,Mr.,Geoffrey157,Wolff180,,,M,white,swedish,M,Findlay,1019 Kemmer Rue Lima Ohio 45801 US
29509c1f-7b41-4413-9a1e-54bb1cd007dd,2017-12-04,,999-74-6765,,,,Cassidy160,Kreiger457,,,,white,italian,F,Cincinnati,366 Wintheiser Crossroad Unit 50 Columbus Ohio 43002 US
633c0c55-51bd-4d74-8676-8d399227f7db,1976-12-11,,999-44-5533,S99990093,X68832586X,Mrs.,Josephina269,Franecki195,,Boehm581,M,black,african,F,Columbus,790 Kozey Dam South Euclid Ohio 44118 US
0a0093a1-a3f0-439b-89a5-6a72827e5109,2002-03-18,,999-22-7138,S99969511,,,Maris768,Glover433,,,,white,polish,F,Utica village,791 Ryan Ranch Apt 61 Cleveland Ohio 44101 US
840e75d7-18f4-43cd-936c-a1b96a3fa8d5,1980-01-28,,999-81-9579,S99980206,X42392875X,Mr.,Jared66,Gerhold939,,,M,black,dominican,M,Montgomery,126 Monahan Rapid Trotwood Ohio 45309 US
4ad6e85b-1baf-4aa3-978a-eeafd66dc47f,2006-02-15,,999-12-3535,,,,Roxie199,Bartoletti50,,,,white,french,F,Fairport Harbor village,820 Macejkovic Walk Apt 60 Cincinnati Ohio 45202 US
9efeebc6-f5a7-4b16-91c6-2bec039d9bb6,1989-12-29,,999-61-6194,S99925383,X15085554X,Mrs.,Yanira774,Smith67,,Gleichner915,M,white,irish,F,Euclid,664 Towne Burg Shalersvilleship Ohio  US
74eedd9e-61ed-4655-a9cb-6679b766bb66,2000-09-12,,999-33-9939,S99931688,,,Dannie881,Hilll811,,,,black,african,M,The Village of Indian Hill,610 Mertz Spur Unit 86 Twinsburgship Ohio  US
de398d7f-ff24-4522-b888-ec1d9d54dde9,1996-02-25,1997-10-12,999-72-1921,,,,Yuri475,Abshire638,,,,white,english,F,Richmondship,462 Anderson Viaduct Unit 2 Lorain Ohio 44001 US
2a0edbd6-0458-4098-9d7c-adb6df5b1ca6,1970-08-23,,999-56-9902,S99988879,X15050973X,Mrs.,Ivana95,Ward668,,Bogisich202,M,white,english,F,Rockford village,755 Grant Center Unit 61 Beavercreek Ohio 45301 US
e231ac1c-c73e-4736-af59-65d7d5d6e8ee,1948-03-04,1992-09-03,999-78-2765,S99976479,X46483115X,Mrs.,Antonina346,Dickens475,,Fisher429,M,white,irish,F,Columbus,479 McDermott Crossroad Columbus Ohio 43002 US
12d2d942-9558-4d5c-9a98-37681885b76b,2016-04-27,,999-76-6726,,,,Luisa710,Porras535,,,,black,west_indian,F,Cleveland,702 Schinner Trailer Springfieldship Ohio  US
e83fc92c-1654-44d6-ac9e-51ab37b91192,1967-01-12,,999-25-7569,S99996790,X36569109X,Ms.,Daniela614,Sierra982,,,S,black,dominican,F,Warren,562 Tillman Bay Riverside Ohio 45403 US
a52d239a-a699-4b8f-911d-6b46e4ba79bb,1948-02-12,2002-03-08,999-57-8395,S99949483,X88958239X,Mr.,Truman805,McGlynn426,,,S,white,german,M,Bergholz village,862 Hegmann Camp Lorain Ohio 44001 US
77700fc4-2357-471c-b3e5-9ec7d201f9ad,1976-09-08,,999-28-1962,S99970146,X21006527X,Ms.,Jesica465,Gerhold939,,,S,white,italian,F,Cleveland,579 Kilback Wall Montgomery Ohio 45140 US
07934345-7d23-4ca2-8987-b959c0e5bcfb,2001-09-11,,999-82-7088,S99959216,,,Epifania219,Dickens475,,,,white,french,F,Cleveland,101 Bernhard Lodge Apt 14 Columbus Ohio 43002 US
884d32e1-bed3-4f69-9df6-8d5a93571486,1998-08-13,,999-95-8854,S99935970,,Mr.,Wilbert25,Hoppe518,,,,white,italian,M,Columbus,572 Rath Divide Lorain Ohio 44001 US
62c345dc-8e3f-40db-83bc-6545aef984ea,1958-08-20,,999-64-7913,S99960773,X38161166X,Ms.,Enid644,Nader710,,,S,white,irish,F,Bay Village,414 Kuvalis Union Unit 25 Euclid Ohio 44117 US
fef31d89-148f-4ed1-91ff-c8dc317b3af9,1991-01-10,,999-70-4501,S99999206,X63382706X,Ms.,Margarete324,Von197,,,S,white,german,F,Mentor,980 Prosacco Crossing Cincinnati Ohio 45202 US
2da7b86f-b954-4b72-93e8-38bc19b64f6f,2004-07-19,,999-28-8300,,,,Spencer878,Doyle959,,,,white,german,M,Wilmington,652 Howell Hollow Lorain Ohio 44001 US
8418ba28-9040-4423-8b22-079feae35453,1997-09-30,,999-90-6253,S99974370,X9558227X,Mr.,Jesse626,McCullough561,,,,white,irish,M,Toledo,364 DuBuque Row Mentor Ohio 44060 US
d4b124f8-48ed-4418-88e9-2659f184cd29,1998-12-15,,999-50-7751,S99980905,,Mr.,Jeremiah751,Terry864,,,,white,portuguese,M,Stow,277 Robel Arcade Suite 74 Columbus Ohio 43002 US
c0c9241f-07bf-49fe-9b6a-257e94df9f0c,2000-07-16,,999-86-1055,S99913492,,,Cristopher265,Anderson154,,,,white,english,M,North Royalton,521 Kuhic Course Suite 47 Virginiaship Ohio  US
eab8c5d6-f033-47e2-a09c-03b25f19ad39,2002-11-26,,999-41-6068,,,,Lucrecia714,Grant908,,,,white,french_canadian,F,New Jaspership,583 Davis Arcade Cincinnati Ohio 45202 US
991ea89a-06bf-4fc4-91d4-002a4129c54e,1957-11-28,2012-04-19,999-57-9245,S99927018,X69059278X,Mrs.,Bernita55,Kreiger457,,Leannon79,M,asian,chinese,F,Wauseon,303 Willms Branch Zanesville Ohio 43701 US
31dbc73b-b76c-461d-9181-2c9356ea90df,1992-09-24,,999-23-5828,S99999658,X64355975X,Mr.,Mikel238,Parker433,,,,white,scottish,M,Miamisburg,840 Rowe Avenue Apt 20 Cleveland Ohio 44101 US
0b4f7088-2792-430c-9c22-ef3611a99aaf,1962-11-12,2014-11-24,999-59-5725,S99944451,X25475066X,Mrs.,Latarsha812,Barton704,,Jakubowski832,M,white,polish,F,Mogadore village,136 Reilly Spur Unit 32 Bristolship Ohio  US
03adf720-2e2d-47d7-8012-72bbf5c55c57,1975-05-27,,999-40-7068,S99986022,X9439942X,Mrs.,Willene254,Lowe577,,Waelchi213,M,black,west_indian,F,Shalersvilleship,1070 VonRueden Parade Apt 6 Westlake Ohio 44145 US
148f971c-e91e-4a4e-849d-48d3f1b86774,1999-01-13,,999-50-3537,S99983960,,Ms.,Tarra676,Hane680,,,,white,portuguese,F,Tipp City,1003 Bernhard Alley Columbus Ohio 43002 US
d546abd5-8156-45cc-b7b7-b30aca602941,1963-05-23,2017-05-11,999-44-6822,S99980175,X41781669X,Mrs.,Mavis612,Douglas31,,Jaskolski867,M,white,italian,F,North Olmsted,228 McClure Pathway Apt 80 Lakewood Ohio 44107 US
845f3393-0b7f-4880-932c-c7a450f85f60,1954-08-06,,999-73-8211,S99986271,X87692291X,Mr.,Alexis664,Kreiger457,,,M,white,french_canadian,M,Bucyrus,498 Gerhold Frontage road Apt 1 Mentor Ohio 44060 US
f5f71835-78fb-49f9-8990-9fb9b6d834a7,1948-07-02,1999-08-29,999-78-8960,S99977076,X60463660X,Mr.,Joaquín233,Sisneros410,,,M,black,dominican,M,Austintownship,814 Cartwright Camp Upper Arlington Ohio 43212 US
7806ebac-af95-4905-af7a-f98e31f66eb8,1958-11-26,,999-89-9202,S99952662,X5027060X,Ms.,Tanesha560,Jacobson885,,,S,black,african,F,Dayton,562 Pagac Dale Unit 31 North Royalton Ohio 44133 US
8ad3c68a-71db-4d98-a5a6-587ee122491c,2016-09-26,,999-43-5989,,,,Georgene966,Cassin499,,,,white,irish,F,Elyria,733 Jacobi Plaza Upper Arlington Ohio 43212 US
78ab3b8c-f0f5-4fec-ae82-5fa853b44b94,1951-01-16,2015-01-06,999-54-8555,S99971672,X7957448X,Mr.,Ron353,Rau926,,,M,white,english,M,Columbus,643 Oberbrunner Wall Zanesville Ohio 43701 US
f0a8ab4f-4db2-41d7-a2df-5893c38c0e0e,1961-07-26,,999-91-9130,S99938401,X80609789X,Mr.,Omer483,Lesch175,,,M,white,french_canadian,M,Toledo,822 Blanda Terrace Apt 66 Bristolship Ohio  US
43a2745b-7eae-4afb-a64b-3c728f04da90,1959-02-28,,999-42-5324,S99996900,X37272890X,Mr.,Harry448,Dibbert990,,,S,white,french,M,Centerville,1007 Zboncak Club Cleveland Ohio 44101 US
047eea56-08e2-4221-bd3d-c97889bf68ff,1972-10-25,,999-56-7596,S99984937,X65826141X,Mrs.,Lizbeth716,Bergstrom287,,Schultz619,M,white,english,F,New Jaspership,977 Beer Village Suite 31 Ravenna Ohio 44266 US
08ea85c9-b062-4c45-839a-74c1553bfca5,2013-02-02,,999-84-9843,,,,Dannie881,O'Connell601,,,,white,scottish,F,North Perry village,427 Jones Mission Apt 42 Dayton Ohio 45377 US
0e6bbcfb-a6eb-4f28-88fb-bd9d56c224ff,2001-10-25,,999-49-9589,S99931083,,,Billye739,Swift555,,,,white,english,F,St. Henry village,168 Corkery Port Cleveland Ohio 44101 US
40199fd6-32cd-4a1f-8082-29cb74f53a48,1986-04-13,,999-49-3238,S99958369,X82623963X,Mr.,Florencio463,Wyman904,,,M,white,german,M,Claytonship,268 Lehner Spur Lebanon Ohio 45036 US
0d554bcd-f608-46dc-8ae0-698b616a93f8,2005-09-05,,999-53-8645,,,,Joseph689,Smitham825,,,,white,french,M,Wooster,668 Gutmann Fork Franklin Ohio 45005 US
5903df23-3432-45ec-b951-9459ebf95fda,1970-03-25,,999-56-9027,S99989482,X4069746X,Mrs.,Sandra485,Boyle917,,Feil794,M,white,swedish,F,Springboro,204 Towne Drive Lakewood Ohio 44107 US
b56c96b3-7aff-4d40-9102-d951b36a2e68,1955-02-05,2016-07-09,999-62-5072,S99937627,X44421254X,Mr.,Denny560,Schroeder447,,,M,native,american_indian,M,Columbus,173 O'Connell Trail Unit 7 Washington Court House Ohio 43160 US
b611ecf1-f5ac-4fdc-881e-16fbd3e201e0,2008-06-14,,999-45-3826,,,,Alaina222,Borer986,,,,white,polish,F,Cleveland Heights,468 O'Keefe Row Streetsboro Ohio 44236 US
92eec8e4-9369-43d1-b90a-ce8553dd042f,1986-10-31,,999-91-1374,S99988523,X61498484X,Ms.,Ching589,Kutch271,,,S,white,english,F,Sherwood village,667 Kreiger Union Columbus Ohio 43002 US
856197c7-cd71-4da7-8eba-d867b1fe650f,1984-07-25,,999-77-7057,S99929182,X72018317X,Mr.,Norman647,Smith67,,,M,white,irish,M,Columbus,750 Reinger Underpass Unit 66 Columbus Ohio 43002 US
461c6370-ccce-4126-9f01-91db5b00614c,1955-12-17,,999-20-8857,S99921432,X53166609X,Mrs.,Teri144,Hahn503,,Gibson10,M,white,irish,F,Columbus,356 Herzog Gate Columbus Ohio 43002 US
6aa2d356-5da4-483d-8d1e-e14624163086,1962-02-14,,999-52-2739,S99963899,X59104625X,Mr.,Johnathon489,Prosacco716,,,S,white,german,M,Perry village,292 O'Conner Run Apt 76 Springfield Ohio 45502 US
209fca33-b78b-4d08-9594-8924e81c4c16,1964-03-27,,999-75-4013,S99913694,X12230245X,Mrs.,Oda116,Wisozk929,,Carter549,M,white,french,F,Canton,224 Zulauf Annex Zanesville Ohio 43701 US
0147e874-5c20-4d58-8513-2914c214bbe5,2011-10-17,,999-19-4121,,,,Glennie916,Kuhlman484,,,,white,irish,F,Cincinnati,729 Stanton Hollow Apt 5 Columbus Ohio 43002 US
b6860af8-e2f0-4b16-b1a0-04d8f021ae70,1996-05-27,,999-54-5358,S99964914,X41668879X,Mr.,George991,Zulauf375,,,,white,german,M,Toledo,608 Roob Forge Apt 68 Copleyship Ohio  US
a634b88f-7585-46bb-a24d-6748abd1af03,1992-11-20,,999-20-9515,S99961316,X20357158X,Ms.,Mae105,Stokes453,,,,white,scottish,F,Columbus,622 Treutel Divide Unit 43 Cuyahoga Falls Ohio 44221 US
8f63e26d-585d-4928-8959-bba41079c5da,2000-11-10,,999-29-3692,S99964103,,,Alejandra902,O'Connell601,,,,white,irish,F,Strongsville,977 Kub Alley Suite 6 Gahanna Ohio 43004 US
0eb4da4c-85a4-4632-9839-f19be4ddc81e,1954-02-26,2012-05-20,999-35-4158,S99930150,X6363751X,Mr.,Bob965,Hessel84,,,M,white,swedish,M,Gahanna,934 Sawayn Vale Apt 20 Washington Court House Ohio 43160 US
62d6c3e6-16bd-42ac-aae3-80d507cc0ea7,2000-09-23,,999-60-4073,S99945753,,,Amos720,Feil794,,,,black,west_indian,M,Championship,263 Collier Key Suite 81 Willoughby Ohio 44094 US
210bedf8-8961-4834-a9ab-7d76885bc89e,2016-05-17,,999-87-9515,,,,Vincent299,Corwin846,,,,white,portuguese,M,Andersonship,327 McKenzie Park Oxford Ohio 45056 US
e67b3e5e-3c70-49ba-a217-69669be5d46d,1939-10-26,,999-99-2119,S99983926,X45405879X,Mrs.,Rhona164,Langosh790,,Oberbrunner298,M,white,french,F,Colerainship,316 Schulist Fort Unit 92 Cincinnati Ohio 45202 US
12e693a3-74f1-4b43-8360-9d8eb24ed804,1954-01-30,,999-20-3670,S99965490,X24472092X,Ms.,Lashawna733,Yost751,,,S,black,african,F,Eastship,282 Satterfield Forge University Heights Ohio 44118 US
c539d7d8-8a11-4cca-860b-bc29f61d46f3,1973-08-20,,999-62-1613,S99996043,X15701531X,Mr.,Jasper743,Haag279,,,M,white,italian,M,Lyndhurst,720 Shanahan Crossroad Medinaship Ohio  US
8a3c04cd-c0e5-4ed6-b7b2-99a54f77d371,1994-11-05,,999-20-4896,S99994728,X61955828X,Ms.,Debroah867,Lehner980,,,,black,dominican,F,Marysville,918 Buckridge Bridge Unit 63 Toledo Ohio 43537 US
